CODE,ACT,LAW,PUNISH_BASIS,SCORE,PUNISH,OTHER_PENALTIES,ENFORCEMENT,ENFORCEMENT_BASIS,OTHER_MEASURES,OTHER_MEASURES_BASIS,BELONG
20230,行经无灯控或交警指挥的路口，右转弯的非机动车不让左转弯的车辆先行的,《中华人民共和国道路交通安全法实施条例》第六十九条第三项,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20240,驾驶自行车、电动自行车、三轮车在路段上横过机动车道时不下车推行的,《中华人民共和国道路交通安全法实施条例》第七十条第一款,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20250,有人行横道时，非机动车不从人行横道横过机动车道的,《中华人民共和国道路交通安全法实施条例》第七十条第一款,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20260,有行人过街设施时，非机动车不从行人过街设施横过机动车道的,《中华人民共和国道路交通安全法实施条例》第七十条第一款,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20270,非机动车借道行驶后不迅速驶回非机动车道的,《中华人民共和国道路交通安全法实施条例》第七十条第二款,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20280,非机动车转弯时未减速慢行，伸手示意，突然猛拐的,《中华人民共和国道路交通安全法实施条例》第七十二条第四项,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20290,非机动车超车时妨碍被超越的车辆行驶的,《中华人民共和国道路交通安全法实施条例》第七十二条第四项,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20301,驾驶非机动车牵引车辆的,《中华人民共和国道路交通安全法实施条例》第七十二条第五项,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十六条第一款第八项,####,罚款50元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20311,驾驶非机动车攀扶车辆的,《中华人民共和国道路交通安全法实施条例》第七十二条第五项,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十六条第一款第八项,####,罚款50元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20321,非机动车被其他车辆牵引的,《中华人民共和国道路交通安全法实施条例》第七十二条第五项,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十六条第一款第八项,####,罚款50元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20330,驾驶非机动车时双手离把的,《中华人民共和国道路交通安全法实施条例》第七十二条第五项,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20340,驾驶非机动车时手中持物的,《中华人民共和国道路交通安全法实施条例》第七十二条第五项,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20350,驾驶非机动车时扶身并行的,《中华人民共和国道路交通安全法实施条例》第七十二条第六项,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20360,驾驶非机动车时互相追逐的,《中华人民共和国道路交通安全法实施条例》第七十二条第六项,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20371,驾驶非机动车时曲折竞驶的,《中华人民共和国道路交通安全法实施条例》第七十二条第六项，《武汉市实施<中华人民共和国道路交通安全法>办法》第四十三条第一款第（四）项,《中华人民共和国道路交通安全法》第八十九条、《武汉市实施<中华人民共和国道路交通安全法>办法》第五十六条,####,罚款50元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
20380,在道路上骑独轮自行车的,《中华人民共和国道路交通安全法实施条例》第七十二条第七项,《中华人民共和国道路交通安全法》第八十九条、《湖北省实施<中华人民共和国道路交通安全法>办法》第六十四条,####,罚款20元,####,拒罚，可扣留非机动车,《中华人民共和国道路交通安全法》第八十九条,####,####,武汉市地方法规
